Zeit;Wert 1-avg[W]
2023-01-07 16:01:05.314543; 47.42864
2023-01-07 16:01:06.322649; 46.346454
2023-01-07 16:01:07.401486; 51.3485
2023-01-07 16:01:08.403259; 51.3485
2023-01-07 16:01:09.417302; 48.1474
2023-01-07 16:01:10.517241; 47.26085
2023-01-07 16:01:11.530684; 46.803176
2023-01-07 16:01:12.619522; 48.926374
2023-01-07 16:01:13.630873; 50.02998
2023-01-07 16:01:14.713490; 49.24458
2023-01-07 16:01:15.741484; 47.630464
2023-01-07 16:01:16.751774; 47.37271
2023-01-07 16:01:17.761460; 46.547088
2023-01-07 16:01:18.781117; 49.155806
2023-01-07 16:01:19.785998; 49.24458
2023-01-07 16:01:20.878867; 48.78048
2023-01-07 16:01:21.882917; 46.747722
2023-01-07 16:01:22.889609; 46.03634
2023-01-07 16:01:23.903863; 33.646536
2023-01-07 16:01:24.999055; 31.823694
2023-01-07 16:01:26.024299; 31.781092
2023-01-07 16:01:27.026638; 31.781092
2023-01-07 16:01:28.043800; 31.476452
2023-01-07 16:01:29.063409; 31.434088
2023-01-07 16:01:30.159493; 31.476452
2023-01-07 16:01:31.185260; 31.645908
2023-01-07 16:01:32.277097; 31.781092
2023-01-07 16:01:33.286921; 31.518816
2023-01-07 16:01:34.294301; 31.476452
2023-01-07 16:01:35.298922; 31.73849
2023-01-07 16:01:36.319146; 32.351578
2023-01-07 16:01:37.403373; 31.434088
2023-01-07 16:01:38.419241; 31.476452
2023-01-07 16:01:39.428295; 31.823694
2023-01-07 16:01:40.460012; 31.781092
2023-01-07 16:01:41.479594; 31.73849
2023-01-07 16:01:42.486964; 31.56118
2023-01-07 16:01:43.509868; 31.56118
2023-01-07 16:01:44.511568; 31.391724
2023-01-07 16:01:45.537202; 31.434088
2023-01-07 16:01:46.555580; 32.04432
2023-01-07 16:01:47.566309; 31.695888
2023-01-07 16:01:48.599415; 31.73849
2023-01-07 16:01:49.698159; 31.695888
2023-01-07 16:01:50.711065; 31.695888
2023-01-07 16:01:51.736636; 32.04432
2023-01-07 16:01:52.756170; 31.476452
2023-01-07 16:01:53.791581; 31.434088
2023-01-07 16:01:54.886184; 32.00148
2023-01-07 16:01:55.910526; 31.781092
2023-01-07 16:01:56.916266; 31.9158
2023-01-07 16:01:57.936437; 31.73849
2023-01-07 16:01:58.959846; 31.653286
2023-01-07 16:01:59.972735; 31.476452
2023-01-07 16:02:01.007907; 31.476452
2023-01-07 16:02:02.011354; 32.351578
2023-01-07 16:02:03.044673; 32.616948
2023-01-07 16:02:04.069600; 31.823694
2023-01-07 16:02:05.096463; 31.781092
2023-01-07 16:02:06.138228; 31.695888
2023-01-07 16:02:07.160241; 32.08716
2023-01-07 16:02:08.188170; 31.56118
2023-01-07 16:02:09.223174; 31.434088
2023-01-07 16:02:10.232559; 31.688272
2023-01-07 16:02:11.262859; 32.04432
2023-01-07 16:02:12.360365; 31.73849
2023-01-07 16:02:13.386252; 31.56118
2023-01-07 16:02:14.417093; 31.518816
2023-01-07 16:02:15.436376; 31.518816
2023-01-07 16:02:16.467883; 32.17284
2023-01-07 16:02:17.490561; 31.476452
2023-01-07 16:02:18.524090; 31.823694
2023-01-07 16:02:19.553121; 31.781092
2023-01-07 16:02:20.596087; 31.781092
2023-01-07 16:02:21.623524; 32.13
2023-01-07 16:02:22.644848; 31.476452
2023-01-07 16:02:23.681049; 31.434088
2023-01-07 16:02:24.688484; 31.434088
2023-01-07 16:02:25.731841; 31.866296
2023-01-07 16:02:26.763800; 32.08716
2023-01-07 16:02:27.776425; 38.683092
2023-01-07 16:02:28.823471; 31.476452
2023-01-07 16:02:29.835094; 31.215366
2023-01-07 16:02:30.873873; 31.131114
2023-01-07 16:02:31.889637; 31.823694
2023-01-07 16:02:32.917818; 30.955232
2023-01-07 16:02:33.953829; 31.518816
2023-01-07 16:02:34.974172; 31.476452
2023-01-07 16:02:36.015972; 31.781092
2023-01-07 16:02:37.031377; 31.781092
2023-01-07 16:02:38.062431; 31.17324
2023-01-07 16:02:39.099857; 31.088988
2023-01-07 16:02:40.118530; 31.088988
2023-01-07 16:02:41.181523; 31.468122
2023-01-07 16:02:42.194091; 31.78728
2023-01-07 16:02:43.232739; 31.476452
2023-01-07 16:02:44.264354; 31.299618
2023-01-07 16:02:45.298391; 31.04226
2023-01-07 16:02:46.352484; 31.90968
2023-01-07 16:02:47.368255; 31.039008
2023-01-07 16:02:48.413164; 32.17284
2023-01-07 16:02:49.427071; 31.603544
2023-01-07 16:02:50.475403; 31.476452
2023-01-07 16:02:51.516036; 32.215647
2023-01-07 16:02:52.537351; 31.259826
2023-01-07 16:02:53.575239; 31.126158
2023-01-07 16:02:54.592066; 31.084209
2023-01-07 16:02:55.631585; 31.04226
2023-01-07 16:02:56.667998; 31.344198
2023-01-07 16:02:57.699793; 31.73849
2023-01-07 16:02:58.751979; 31.518816
2023-01-07 16:02:59.776026; 31.215366
2023-01-07 16:03:00.820147; 31.215366
2023-01-07 16:03:01.845431; 32.08716
2023-01-07 16:03:02.896051; 31.215366
2023-01-07 16:03:03.943928; 31.434088
2023-01-07 16:03:04.972189; 31.131114
2023-01-07 16:03:06.022373; 31.518816
2023-01-07 16:03:07.039317; 32.08716
2023-01-07 16:03:08.094336; 31.434088
2023-01-07 16:03:09.140040; 31.257492
2023-01-07 16:03:10.181780; 31.65876
2023-01-07 16:03:11.249960; 31.341744
2023-01-07 16:03:12.274497; 31.73849
2023-01-07 16:03:13.322755; 31.476452
2023-01-07 16:03:14.365156; 31.434088
2023-01-07 16:03:15.404111; 31.215366
2023-01-07 16:03:16.465035; 32.04432
2023-01-07 16:03:17.507014; 31.175454
2023-01-07 16:03:18.568539; 31.133268
2023-01-07 16:03:19.590033; 30.958362
2023-01-07 16:03:20.644708; 31.647558
2023-01-07 16:03:21.694794; 32.17275
2023-01-07 16:03:22.736591; 31.344198
2023-01-07 16:03:23.799967; 31.000311
2023-01-07 16:03:24.830230; 32.08716
2023-01-07 16:03:25.875393; 31.299618
2023-01-07 16:03:26.923430; 31.518816
2023-01-07 16:03:27.967053; 31.088988
2023-01-07 16:03:29.022940; 49.621572
2023-01-07 16:03:30.054853; 49.563738
2023-01-07 16:03:31.102480; 49.302176
2023-01-07 16:03:32.151815; 47.115432
2023-01-07 16:03:33.220950; 47.42864
2023-01-07 16:03:34.255158; 50.55596
2023-01-07 16:03:35.288519; 51.143106
2023-01-07 16:03:36.362783; 47.630464
2023-01-07 16:03:37.400337; 46.747722
2023-01-07 16:03:38.462465; 47.171124
2023-01-07 16:03:39.527210; 51.143106
2023-01-07 16:03:40.578976; 51.143106
2023-01-07 16:03:41.633366; 51.3485
2023-01-07 16:03:42.672992; 47.630464
2023-01-07 16:03:43.744812; 47.171124
2023-01-07 16:03:44.776047; 48.1474
2023-01-07 16:03:45.860072; 50.614746
2023-01-07 16:03:46.896939; 51.819264
2023-01-07 16:03:47.950383; 48.3497
2023-01-07 16:03:49.014596; 47.115432
2023-01-07 16:03:50.061294; 47.37271
2023-01-07 16:03:51.114386; 49.709632
2023-01-07 16:03:52.167878; 49.359772
2023-01-07 16:03:53.220637; 50.799672
2023-01-07 16:03:54.270323; 47.518128
2023-01-07 16:03:55.320930; 47.05974
2023-01-07 16:03:56.385023; 50.02998
2023-01-07 16:03:57.451616; 50.02998
2023-01-07 16:03:58.508492; 49.563738
2023-01-07 16:03:59.559615; 46.41952
2023-01-07 16:04:00.615668; 48.520346
2023-01-07 16:04:01.679638; 51.26163
2023-01-07 16:04:02.731602; 50.02998
2023-01-07 16:04:03.794877; 49.359772
2023-01-07 16:04:04.829465; 46.401432
2023-01-07 16:04:05.891158; 48.204044
2023-01-07 16:04:06.955357; 46.291476
2023-01-07 16:04:08.010251; 50.878688
2023-01-07 16:04:09.083932; 50.35128
2023-01-07 16:04:10.120451; 48.260688
2023-01-07 16:04:11.182139; 46.566366
2023-01-07 16:04:12.233489; 47.154464
2023-01-07 16:04:13.291601; 49.999992
2023-01-07 16:04:14.354516; 49.152378
2023-01-07 16:04:15.403047; 46.712736
2023-01-07 16:04:16.465132; 47.028384
2023-01-07 16:04:17.494831; 46.206468
2023-01-07 16:04:18.565747; 49.359772
2023-01-07 16:04:19.626594; 49.413078
2023-01-07 16:04:20.686658; 49.152378
2023-01-07 16:04:21.768296; 46.096974
2023-01-07 16:04:22.811730; 46.351512
2023-01-07 16:04:23.883764; 41.59113
2023-01-07 16:04:24.947630; 31.95234
2023-01-07 16:04:26.007572; 31.605135
2023-01-07 16:04:27.072357; 31.90968
2023-01-07 16:04:28.150238; 31.56118
2023-01-07 16:04:29.216834; 31.476452
2023-01-07 16:04:30.252369; 31.476452
2023-01-07 16:04:31.324523; 32.258544
2023-01-07 16:04:32.378729; 31.732404
2023-01-07 16:04:33.444023; 31.781092
2023-01-07 16:04:34.520463; 31.695888
2023-01-07 16:04:35.571901; 31.476452
2023-01-07 16:04:36.649131; 31.73849
2023-01-07 16:04:37.699021; 31.391724
2023-01-07 16:04:38.765486; 31.476452
2023-01-07 16:04:39.842290; 31.823694
2023-01-07 16:04:40.895955; 32.08716
2023-01-07 16:04:41.979081; 32.13
2023-01-07 16:04:43.023595; 31.518816
2023-01-07 16:04:44.096514; 31.56118
2023-01-07 16:04:45.151109; 31.518816
2023-01-07 16:04:46.222519; 31.730636
2023-01-07 16:04:47.287278; 32.08716
2023-01-07 16:04:48.334813; 31.823694
2023-01-07 16:04:49.408684; 31.73849
2023-01-07 16:04:50.459897; 31.56118
2023-01-07 16:04:51.543336; 31.434088
2023-01-07 16:04:52.612019; 32.394656
2023-01-07 16:04:53.680543; 31.518816
2023-01-07 16:04:54.764754; 31.9515
2023-01-07 16:04:55.814934; 31.866296
2023-01-07 16:04:56.893751; 31.823694
2023-01-07 16:04:57.961295; 32.394656
2023-01-07 16:04:59.032315; 31.518816
2023-01-07 16:05:00.116224; 31.603544
2023-01-07 16:05:01.161739; 31.518816
2023-01-07 16:05:02.253172; 32.746896
2023-01-07 16:05:03.295479; 31.908898
2023-01-07 16:05:04.397596; 31.823694
2023-01-07 16:05:05.480149; 31.781092
2023-01-07 16:05:06.553627; 31.518816
2023-01-07 16:05:07.628285; 32.17284
2023-01-07 16:05:08.688268; 31.518816
2023-01-07 16:05:09.772368; 31.434088
2023-01-07 16:05:10.843540; 32.00148
2023-01-07 16:05:11.928768; 31.823694
2023-01-07 16:05:13.001562; 32.480812
2023-01-07 16:05:14.071361; 31.56118
2023-01-07 16:05:15.182290; 31.518816
2023-01-07 16:05:16.252644; 31.518816
2023-01-07 16:05:17.332745; 31.781092
2023-01-07 16:05:18.403671; 31.866296
2023-01-07 16:05:19.482349; 31.823694
2023-01-07 16:05:20.556430; 31.603544
2023-01-07 16:05:21.631265; 31.603544
2023-01-07 16:05:22.728005; 32.17284
2023-01-07 16:05:23.786142; 31.476452
2023-01-07 16:05:24.872036; 31.476452
2023-01-07 16:05:25.944944; 31.434088
2023-01-07 16:05:27.015692; 31.823694
2023-01-07 16:05:28.095512; 34.90984
2023-01-07 16:05:29.162433; 31.434088
2023-01-07 16:05:30.240609; 31.215366
2023-01-07 16:05:31.303559; 31.215366
2023-01-07 16:05:32.382603; 31.518816
2023-01-07 16:05:33.463381; 30.955232
2023-01-07 16:05:34.545415; 31.518816
2023-01-07 16:05:35.643123; 31.781092
2023-01-07 16:05:36.701219; 31.257492
2023-01-07 16:05:37.787561; 31.781092
2023-01-07 16:05:38.868038; 31.215366
2023-01-07 16:05:39.962668; 31.215366
2023-01-07 16:05:41.060703; 31.215366
2023-01-07 16:05:42.131008; 31.000311
2023-01-07 16:05:43.228003; 31.915368
2023-01-07 16:05:44.295008; 31.21764
2023-01-07 16:05:45.382080; 31.04226
2023-01-07 16:05:46.463695; 32.17275
2023-01-07 16:05:47.475357; 31.562712
2023-01-07 16:05:48.564528; 31.084209
2023-01-07 16:05:49.631460; 31.000311
2023-01-07 16:05:50.733485; 31.73849
2023-01-07 16:05:51.815861; 31.95864
2023-01-07 16:05:52.907300; 31.866296
2023-01-07 16:05:53.992845; 31.17324
2023-01-07 16:05:55.081123; 31.088988
2023-01-07 16:05:56.182992; 31.131114
2023-01-07 16:05:57.253555; 31.131114
2023-01-07 16:05:58.344501; 31.518816
2023-01-07 16:05:59.432304; 31.434088
2023-01-07 16:06:00.539299; 31.434088
2023-01-07 16:06:01.616307; 31.131114
2023-01-07 16:06:02.708059; 31.299618
2023-01-07 16:06:03.792953; 31.17324
2023-01-07 16:06:04.894412; 31.17324
2023-01-07 16:06:05.988200; 31.645908
2023-01-07 16:06:07.071772; 31.476452
2023-01-07 16:06:08.169236; 31.781092
2023-01-07 16:06:09.257877; 31.9158
2023-01-07 16:06:10.363987; 31.046862
2023-01-07 16:06:11.472612; 31.264632
2023-01-07 16:06:12.547121; 31.17324
2023-01-07 16:06:13.555421; 31.603544
2023-01-07 16:06:14.629011; 31.434088
2023-01-07 16:06:15.720978; 31.299618
2023-01-07 16:06:16.812306; 31.215366
2023-01-07 16:06:17.911754; 31.257492
2023-01-07 16:06:19.018643; 31.000311
2023-01-07 16:06:20.091751; 31.215366
2023-01-07 16:06:21.193594; 31.335903
2023-01-07 16:06:22.262822; 31.866296
2023-01-07 16:06:23.279263; 31.476452
2023-01-07 16:06:24.365040; 31.866296
2023-01-07 16:06:25.454832; 31.257492
2023-01-07 16:06:26.457800; 31.257492
2023-01-07 16:06:27.537513; 31.257492
2023-01-07 16:06:28.637757; 53.939304
2023-01-07 16:06:29.729030; 49.883848
2023-01-07 16:06:30.827465; 50.878688
2023-01-07 16:06:31.924431; 47.37271
2023-01-07 16:06:33.022966; 47.888694
2023-01-07 16:06:34.040213; 48.001506
2023-01-07 16:06:35.132888; 50.782464
2023-01-07 16:06:36.236117; 50.08829
2023-01-07 16:06:37.324334; 47.888694
2023-01-07 16:06:38.423592; 47.74365
2023-01-07 16:06:39.436307; 50.402079
2023-01-07 16:06:40.525004; 50.606136
2023-01-07 16:06:41.643348; 50.023116
2023-01-07 16:06:42.729007; 47.115432
2023-01-07 16:06:43.838703; 46.346454
2023-01-07 16:06:44.933290; 46.09108
2023-01-07 16:06:46.037785; 50.819664
2023-01-07 16:06:47.141246; 50.996736
2023-01-07 16:06:48.254256; 47.115432
2023-01-07 16:06:49.258526; 46.85863
2023-01-07 16:06:50.355598; 48.001506
2023-01-07 16:06:51.458019; 50.08829
2023-01-07 16:06:52.557953; 49.679406
2023-01-07 16:06:53.667225; 49.186984
2023-01-07 16:06:54.676406; 46.972926
2023-01-07 16:06:55.763582; 46.406496
2023-01-07 16:06:56.778291; 49.209732
2023-01-07 16:06:57.880723; 49.413078
2023-01-07 16:06:58.884277; 50.664912
2023-01-07 16:06:59.985318; 45.89742
2023-01-07 16:07:00.994200; 45.95193
2023-01-07 16:07:01.995702; 49.152378
2023-01-07 16:07:03.080583; 49.616424
2023-01-07 16:07:04.083986; 49.355487
2023-01-07 16:07:05.086371; 46.972926
2023-01-07 16:07:06.197650; 47.750049
2023-01-07 16:07:07.206877; 46.918179
2023-01-07 16:07:08.302926; 49.152378
2023-01-07 16:07:09.308026; 49.73208
2023-01-07 16:07:10.404955; 46.46148
2023-01-07 16:07:11.514422; 46.406496
2023-01-07 16:07:12.540356; 46.917468
2023-01-07 16:07:13.630135; 49.9359
2023-01-07 16:07:14.636450; 49.355487
2023-01-07 16:07:15.724819; 47.799819
2023-01-07 16:07:16.726736; 46.151721
2023-01-07 16:07:17.746185; 46.772187
2023-01-07 16:07:18.749408; 49.674252
2023-01-07 16:07:19.751058; 49.558596
2023-01-07 16:07:20.848855; 49.470669
2023-01-07 16:07:21.849489; 46.406496
2023-01-07 16:07:22.853157; 46.206468
2023-01-07 16:07:23.963856; 46.206468
2023-01-07 16:07:24.966929; 32.17275
2023-01-07 16:07:26.069279; 31.995
2023-01-07 16:07:27.074562; 31.732404
2023-01-07 16:07:28.088175; 31.647558
2023-01-07 16:07:29.183391; 31.562712
2023-01-07 16:07:30.189083; 31.344198
2023-01-07 16:07:31.298209; 31.56118
2023-01-07 16:07:32.409573; 32.351578
2023-01-07 16:07:33.437386; 32.437734
2023-01-07 16:07:34.535118; 31.823694
2023-01-07 16:07:35.541813; 31.781092
2023-01-07 16:07:36.848357; 31.823694
2023-01-07 16:07:37.855633; 31.56118
2023-01-07 16:07:38.861208; 32.480812
2023-01-07 16:07:39.969380; 31.518816
2023-01-07 16:07:40.992490; 31.56118
2023-01-07 16:07:42.002176; 31.866296
2023-01-07 16:07:43.010334; 31.908898
2023-01-07 16:07:44.120636; 32.437734
2023-01-07 16:07:45.230558; 31.518816
2023-01-07 16:07:46.253508; 31.9515
2023-01-07 16:07:47.346554; 31.518816
2023-01-07 16:07:48.369326; 32.13
2023-01-07 16:07:49.373036; 31.866296
2023-01-07 16:07:50.384854; 31.823694
2023-01-07 16:07:51.412338; 31.695888
2023-01-07 16:07:52.523360; 31.518816
2023-01-07 16:07:53.534152; 32.13
2023-01-07 16:07:54.632811; 31.56118
2023-01-07 16:07:55.642707; 31.299618
2023-01-07 16:07:56.661810; 33.28668
2023-01-07 16:07:57.769935; 31.908898
2023-01-07 16:07:58.791380; 32.660264
2023-01-07 16:07:59.891669; 31.645908
2023-01-07 16:08:00.925774; 31.603544
2023-01-07 16:08:01.935528; 31.603544
2023-01-07 16:08:02.941709; 32.08716
2023-01-07 16:08:03.960508; 32.970378
2023-01-07 16:08:05.060516; 31.518816
2023-01-07 16:08:06.087641; 31.908898
2023-01-07 16:08:07.113726; 31.908898
2023-01-07 16:08:08.225828; 31.994102
2023-01-07 16:08:09.273555; 31.518816
2023-01-07 16:08:10.374872; 31.476452
2023-01-07 16:08:11.391273; 31.476452
2023-01-07 16:08:12.416426; 31.476452
2023-01-07 16:08:13.423590; 32.523036
2023-01-07 16:08:14.456246; 31.781092
2023-01-07 16:08:15.556118; 31.603544
2023-01-07 16:08:16.571345; 31.56118
2023-01-07 16:08:17.593275; 31.518816
2023-01-07 16:08:18.611042; 31.823694
2023-01-07 16:08:19.647899; 31.518816
2023-01-07 16:08:20.739558; 31.56118
2023-01-07 16:08:21.763207; 31.908898
2023-01-07 16:08:22.773562; 31.823694
2023-01-07 16:08:23.797653; 32.351578
2023-01-07 16:08:24.832332; 31.603544
2023-01-07 16:08:25.834640; 31.518816
2023-01-07 16:08:26.865103; 31.518816
2023-01-07 16:08:27.877947; 31.518816
2023-01-07 16:08:28.917269; 32.530316
2023-01-07 16:08:29.950992; 31.603544
2023-01-07 16:08:31.053558; 31.476452
2023-01-07 16:08:32.073118; 31.257492
2023-01-07 16:08:33.079968; 31.131114
2023-01-07 16:08:34.093050; 31.603544
2023-01-07 16:08:35.125991; 31.215366
2023-01-07 16:08:36.138849; 31.9515
2023-01-07 16:08:37.166216; 30.950304
2023-01-07 16:08:38.182287; 31.681686
2023-01-07 16:08:39.186351; 31.69638
2023-01-07 16:08:40.238577; 31.04226
2023-01-07 16:08:41.360419; 31.259826
2023-01-07 16:08:42.381394; 31.126158
2023-01-07 16:08:43.390007; 31.302012
2023-01-07 16:08:44.396450; 31.04226
2023-01-07 16:08:45.437903; 32.52389
2023-01-07 16:08:46.463688; 31.344198
2023-01-07 16:08:47.488955; 31.518816
2023-01-07 16:08:48.513803; 31.470756
2023-01-07 16:08:49.525051; 31.000311
2023-01-07 16:08:50.567739; 30.908592
2023-01-07 16:08:51.698642; 31.04226
2023-01-07 16:08:52.729152; 31.084209
2023-01-07 16:08:53.759074; 31.95234
2023-01-07 16:08:54.779472; 31.386384
2023-01-07 16:08:55.825233; 31.344198
2023-01-07 16:08:56.830722; 31.084209
2023-01-07 16:08:57.857018; 31.084209
2023-01-07 16:08:58.902256; 31.04226
2023-01-07 16:08:59.934659; 31.04226
2023-01-07 16:09:00.971045; 31.562712
2023-01-07 16:09:02.083331; 31.95234
2023-01-07 16:09:03.114236; 31.42857
2023-01-07 16:09:04.136748; 31.344198
2023-01-07 16:09:05.189591; 30.958362
2023-01-07 16:09:06.233744; 31.126158
2023-01-07 16:09:07.255060; 31.126158
2023-01-07 16:09:08.296811; 31.344198
2023-01-07 16:09:09.309890; 31.995
2023-01-07 16:09:10.348221; 31.42857
2023-01-07 16:09:11.387477; 31.386384
2023-01-07 16:09:12.390516; 31.302012
2023-01-07 16:09:13.416363; 31.168107
2023-01-07 16:09:14.441742; 31.95234
2023-01-07 16:09:15.468582; 31.04226
2023-01-07 16:09:16.512736; 31.084209
2023-01-07 16:09:17.522730; 31.562712
2023-01-07 16:09:18.566863; 31.386384
2023-01-07 16:09:19.595437; 31.95234
2023-01-07 16:09:20.625089; 31.084209
2023-01-07 16:09:21.674294; 31.084209
2023-01-07 16:09:22.683019; 30.908592
2023-01-07 16:09:23.718582; 31.299618
2023-01-07 16:09:24.762523; 31.866296
2023-01-07 16:09:25.790417; 31.603544
2023-01-07 16:09:26.852576; 31.823694
2023-01-07 16:09:27.873930; 31.434088
2023-01-07 16:09:28.922467; 59.071539
2023-01-07 16:09:29.953271; 51.25125
2023-01-07 16:09:30.983314; 50.402079
2023-01-07 16:09:32.033054; 48.46176
2023-01-07 16:09:33.063103; 46.351512
2023-01-07 16:09:34.113551; 47.687481
2023-01-07 16:09:35.153217; 51.527
2023-01-07 16:09:36.182560; 50.198022
2023-01-07 16:09:37.227320; 49.523994
2023-01-07 16:09:38.250006; 46.917468
2023-01-07 16:09:39.296597; 46.772187
2023-01-07 16:09:40.331276; 49.006386
2023-01-07 16:09:41.363141; 50.928219
2023-01-07 16:09:42.410512; 47.799819
2023-01-07 16:09:43.426933; 47.22936
2023-01-07 16:09:44.465712; 47.486268
2023-01-07 16:09:45.514384; 49.209732
2023-01-07 16:09:46.540822; 49.152378
2023-01-07 16:09:47.590001; 49.209732
2023-01-07 16:09:48.606044; 46.206468
2023-01-07 16:09:49.648316; 48.170724
2023-01-07 16:09:50.685546; 47.486268
2023-01-07 16:09:51.730372; 49.470669
2023-01-07 16:09:52.794558; 49.993965
2023-01-07 16:09:53.814031; 48.373122
2023-01-07 16:09:54.857725; 46.972926
2023-01-07 16:09:55.902478; 45.95193
2023-01-07 16:09:56.948641; 48.057912
2023-01-07 16:09:58.005967; 49.73208
2023-01-07 16:09:59.025045; 49.674252
2023-01-07 16:10:00.077533; 47.285055
2023-01-07 16:10:01.162569; 46.972926
2023-01-07 16:10:02.183497; 47.08242
2023-01-07 16:10:03.235190; 49.470669
2023-01-07 16:10:04.267357; 49.73208
2023-01-07 16:10:05.331621; 47.486268
2023-01-07 16:10:06.350181; 46.972926
2023-01-07 16:10:07.397329; 49.355487
2023-01-07 16:10:08.428443; 49.789908
2023-01-07 16:10:09.466025; 50.314626
2023-01-07 16:10:10.525647; 46.261215
2023-01-07 16:10:11.542612; 46.151721
2023-01-07 16:10:12.583777; 46.315962
2023-01-07 16:10:13.636166; 49.73208
2023-01-07 16:10:14.685495; 50.577696
2023-01-07 16:10:15.744319; 49.470669
2023-01-07 16:10:16.760634; 46.261215
2023-01-07 16:10:17.802223; 46.261215
2023-01-07 16:10:18.834930; 47.028384
2023-01-07 16:10:19.890323; 49.674252
2023-01-07 16:10:20.958190; 49.674252
2023-01-07 16:10:21.994618; 47.74365
2023-01-07 16:10:23.039703; 46.516464
2023-01-07 16:10:24.081718; 46.661745
2023-01-07 16:10:25.130977; 32.56617
2023-01-07 16:10:26.186167; 31.689981
2023-01-07 16:10:27.225162; 31.605135
2023-01-07 16:10:28.281230; 31.42857
2023-01-07 16:10:29.338410; 31.386384
2023-01-07 16:10:30.391410; 31.90968
2023-01-07 16:10:31.449486; 31.647558
2023-01-07 16:10:32.493410; 32.03766
2023-01-07 16:10:33.549285; 31.605135
2023-01-07 16:10:34.599814; 31.81725
2023-01-07 16:10:35.654270; 31.603544
2023-01-07 16:10:36.709025; 31.56118
2023-01-07 16:10:37.748780; 31.603544
2023-01-07 16:10:38.811869; 31.866296
2023-01-07 16:10:39.866636; 32.25852
2023-01-07 16:10:40.928129; 31.645908
2023-01-07 16:10:41.988489; 31.645908
2023-01-07 16:10:43.034771; 31.605135
2023-01-07 16:10:44.091141; 31.470756
2023-01-07 16:10:45.158258; 31.386384
2023-01-07 16:10:46.209341; 31.681686
2023-01-07 16:10:47.263068; 31.774827
2023-01-07 16:10:48.298298; 31.512942
2023-01-07 16:10:49.362891; 31.994102
2023-01-07 16:10:50.410948; 31.603544
2023-01-07 16:10:51.487057; 31.38387
2023-01-07 16:10:52.547632; 31.56118
2023-01-07 16:10:53.588552; 31.42857
2023-01-07 16:10:54.653200; 32.351578
2023-01-07 16:10:55.690501; 31.823694
2023-01-07 16:10:56.775153; 31.603544
2023-01-07 16:10:57.832029; 31.56118
2023-01-07 16:10:58.889627; 31.56118
2023-01-07 16:10:59.965430; 31.56118
2023-01-07 16:11:00.970310; 31.56118
2023-01-07 16:11:02.046928; 31.56118
2023-01-07 16:11:03.100988; 32.437734
2023-01-07 16:11:04.162808; 31.732404
2023-01-07 16:11:05.251071; 31.689981
2023-01-07 16:11:06.299024; 31.470756
2023-01-07 16:11:07.358041; 31.386384
2023-01-07 16:11:08.422241; 31.470756
2023-01-07 16:11:09.471325; 31.42857
2023-01-07 16:11:10.551541; 31.95234
2023-01-07 16:11:11.582546; 33.49758
2023-01-07 16:11:12.652726; 31.605135
2023-01-07 16:11:13.716579; 31.386384
2023-01-07 16:11:14.775686; 31.647558
2023-01-07 16:11:15.857723; 31.470756
2023-01-07 16:11:16.902932; 31.386384
2023-01-07 16:11:17.972627; 31.42857
2023-01-07 16:11:19.023928; 31.995
2023-01-07 16:11:20.103279; 31.774827
2023-01-07 16:11:21.183126; 31.915368
2023-01-07 16:11:22.233195; 31.42857
2023-01-07 16:11:23.308662; 31.42857
2023-01-07 16:11:24.375331; 31.42857
2023-01-07 16:11:25.446124; 32.12298
2023-01-07 16:11:26.529997; 31.774827
2023-01-07 16:11:27.581769; 31.732404
2023-01-07 16:11:28.656383; 35.312052
2023-01-07 16:11:29.708171; 31.168107
2023-01-07 16:11:30.781581; 31.995
2023-01-07 16:11:31.847763; 31.084209
2023-01-07 16:11:32.898989; 31.04226
2023-01-07 16:11:33.987265; 31.04226
2023-01-07 16:11:35.037581; 31.470756
2023-01-07 16:11:36.108937; 31.995
2023-01-07 16:11:37.182769; 31.344198
2023-01-07 16:11:38.260388; 31.259826
2023-01-07 16:11:39.353244; 31.126158
2023-01-07 16:11:40.398198; 31.647558
2023-01-07 16:11:41.467758; 31.04226
2023-01-07 16:11:42.531984; 31.605135
2023-01-07 16:11:43.602986; 31.42857
2023-01-07 16:11:44.670409; 31.386384
2023-01-07 16:11:45.724731; 31.995
2023-01-07 16:11:46.801261; 31.04226
2023-01-07 16:11:47.860281; 31.04226
2023-01-07 16:11:48.930352; 31.168107
2023-01-07 16:11:50.013858; 31.126158
2023-01-07 16:11:51.062254; 31.723872
2023-01-07 16:11:52.144519; 31.689981
2023-01-07 16:11:53.204490; 31.386384
2023-01-07 16:11:54.281768; 31.126158
2023-01-07 16:11:55.353720; 31.689981
2023-01-07 16:11:56.419805; 31.126158
2023-01-07 16:11:57.504850; 31.084209
2023-01-07 16:11:58.555952; 31.126158
2023-01-07 16:11:59.643548; 31.470756
2023-01-07 16:12:00.707723; 32.258544
2023-01-07 16:12:01.777541; 31.210056
2023-01-07 16:12:02.870754; 31.126158
2023-01-07 16:12:03.928891; 31.17324
2023-01-07 16:12:05.003742; 31.000311
2023-01-07 16:12:06.068505; 31.470756
2023-01-07 16:12:07.136217; 31.04226
2023-01-07 16:12:08.222768; 31.520289
2023-01-07 16:12:09.289472; 32.03766
2023-01-07 16:12:10.371627; 31.689981
2023-01-07 16:12:11.438458; 31.084209
2023-01-07 16:12:12.510791; 31.04226
2023-01-07 16:12:13.588287; 30.908592
