"(PDH-CSV 4.0) (Mitteleuropäische Zeit)(-60)","\\DJ-TESLA\Arbeitsspeicher\Zugesicherte verwendete Bytes (%)","\\DJ-TESLA\Auslagerungsdatei(\??\C:\pagefile.sys)\Belegung (%)","\\DJ-TESLA\Auslagerungsdatei(_Total)\Belegung (%)","\\DJ-TESLA\Netzwerkadapter(Microsoft Kernel Debug Network Adapter)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(Intel[R] Ethernet Connection I217-LM)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [IP])\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [IPv6])\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [Network Monitor])\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(Teredo Tunneling Pseudo-Interface)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(Microsoft IP-HTTPS Platform Interface)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(6to4 Adapter)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 1)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 2)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 3)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 4)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(Microsoft Kernel Debug Network Adapter)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(Intel[R] Ethernet Connection I217-LM)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [IP])\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [IPv6])\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [Network Monitor])\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(Teredo Tunneling Pseudo-Interface)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(Microsoft IP-HTTPS Platform Interface)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(6to4 Adapter)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 1)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 2)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 3)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 4)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkschnittstelle(Intel[R] Ethernet Connection I217-LM)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkschnittstelle(Intel[R] Ethernet Connection I217-LM)\Empfangene Bytes/s","\\DJ-TESLA\Physikalischer Datenträger(0 C:)\Bytes gelesen/s","\\DJ-TESLA\Physikalischer Datenträger(_Total)\Bytes gelesen/s","\\DJ-TESLA\Physikalischer Datenträger(0 C:)\Bytes geschrieben/s","\\DJ-TESLA\Physikalischer Datenträger(_Total)\Bytes geschrieben/s","\\DJ-TESLA\Prozessor(0)\Prozessorzeit (%)","\\DJ-TESLA\Prozessor(1)\Prozessorzeit (%)","\\DJ-TESLA\Prozessor(2)\Prozessorzeit (%)","\\DJ-TESLA\Prozessor(3)\Prozessorzeit (%)","\\DJ-TESLA\Prozessor(_Total)\Prozessorzeit (%)"
"01/07/2023 14:53:16.154","34.908108887008417298","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.4665338856920016","0","0","0","0","0","0"," "," "," "," ","0","132.4665338856920016","0","0","596019.11973780451808","596019.11973780451808","48.254803233777501248","4.3497877957705322061","2.7817515301274187145","45.118730702491284035","25.126273333257731935"
"01/07/2023 14:53:17.161","34.902793177148048187","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.05831976085431734","0","0","0","0","0","0"," "," "," "," ","0","131.05831976085431734","0","0","12200.338130464984715","12200.338130464984715","45.70283687598225697","0","6.9191489302552922069","47.254184393811328846","24.759645385289687169"
"01/07/2023 14:53:18.148","34.910041870295543731","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","133.73931997811132533","0","0","0","0","0","0"," "," "," "," ","0","133.73931997811132533","0","0","423297.10585072037065","423297.10585072037065","46.174602396220578271","0","3.4309042991016336366","50.923902184789348269","24.802753347661109729"
"01/07/2023 14:53:19.151","34.925545993010878476","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.67020563594365967","0","0","0","0","0","0"," "," "," "," ","0","131.67020563594365967","0","0","449434.30190402100561","449434.30190402100561","17.386046115370934473","15.827292268491133242","3.3572614934527900132","42.326107665447629813","19.724176885690624772"
"01/07/2023 14:53:20.153","34.960138293672379461","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.65774253251248638","0","0","0","0","0","0"," "," "," "," ","0","131.65774253251248638","0","0","1219996.4971061230171","1219996.4971061230171","26.758055990505347665","12.733002882304244707","6.4996459453259820549","17.408020585037952799","15.849681350793376922"
"01/07/2023 14:53:21.158","34.210383248098743536","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.44106003630164992","0","0","0","0","0","0"," "," "," "," ","0","131.44106003630164992","0","0","130516.9895536221884","130516.9895536221884","15.976637770928658","39.316460612337365887","9.7526850132196756249","14.420649581501422176","19.866608244496784863"
"01/07/2023 14:53:22.143","34.212960543626216747","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.02518759718731189","0","0","0","0","0","0"," "," "," "," ","0","134.02518759718731189","0","0","1496663.3312671117019","1496663.3312671117019","3.2243980621018852872","0.051427506760970409516","3.2243980621018852872","3.2243980621018852872","2.4311554232666621189"
"01/07/2023 14:53:23.145","34.212960543626216747","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.69544112285927895","0","0","0","0","0","0"," "," "," "," ","0","131.69544112285927895","0","0","490385.93349021056201","490385.93349021056201","0.23403101005661230971","0.23403101005661230971","1.7928742755244697626","1.7928742755244697626","1.0134526427905465873"
"01/07/2023 14:53:24.162","34.212960543626216747","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.73321053233175348","0","0","0","0","0","0"," "," "," "," ","0","129.73321053233175348","0","0","44282.269195035900339","44282.269195035900339","0.17907566684063347395","1.7147821950430852667","0.17907566684063347395","3.2504887232455370594","1.3308506487315852063"
"01/07/2023 14:53:25.168","34.212477303625192349","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","1268.0287582955186281","0","0","0","0","0","0"," "," "," "," ","0","1268.0287582955186281","0","0","191459.4135819505027","191459.4135819505027","0.54629917861188648232","0","0.54629917861188648232","0","0"
"01/07/2023 14:53:26.171","34.129157763470239217","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","3448.2535243692359472","0","0","0","0","0","0"," "," "," "," ","0","3448.2535243692359472","0","0","163283.77382446694537","163283.77382446694537","1.8967084832102520942","0.33951337976914075512","1.8967084832102520942","0.33951337976914075512","1.1181109314896908735"
"01/07/2023 14:53:27.158","34.127265059884464904","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","2986.5301210507113865","0","0","0","0","0","0"," "," "," "," ","0","2986.5301210507113865","0","0","149383.23796799650881","149383.23796799650881","0","1.8593387765985291971","0","0","0"
"01/07/2023 14:53:28.153","34.126781796600383245","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","1697.3181066738286518","0","0","0","0","0","0"," "," "," "," ","0","1697.3181066738286518","0","0","12355.832283654033745","12355.832283654033745","1.0190848778880878811","0","1.0190848778880878811","4.1613361516059317324","1.4118713147048600476"
"01/07/2023 14:53:29.155","34.126540188241413887","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.66776273429255184","0","0","0","0","0","0"," "," "," "," ","0","131.66776273429255184","0","0","126656.40788598130166","126656.40788598130166","1.8076764127649691538","0","0.24906810185647554334","0","0"
"01/07/2023 14:53:30.158","34.126056924957332228","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.61473734085583942","0","0","0","0","0","0"," "," "," "," ","0","131.61473734085583942","0","0","110269.21993939339882","110269.21993939339882","0.29428142836418480499","0","0","0","0"
"01/07/2023 14:53:31.146","34.12537233301563333","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","4412.144986163428257","0","0","0","0","0","0"," "," "," "," ","0","4412.144986163428257","0","0","103719.84540476011171","103719.84540476011171","1.8765359170874740258","0.29389939962114475236","1.8765359170874740258","3.4591724345538032992","1.8765359170874740258"
"01/07/2023 14:53:32.149","34.119331774795270462","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.56665889559559446","0","0","0","0","0","0"," "," "," "," ","0","131.56665889559559446","0","0","8165.1065884296895092","8165.1065884296895092","0.32790127040063232755","1.8852778130506231413","0.32790127040063232755","0","0"
"01/07/2023 14:53:33.157","34.119090143153229633","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","130.93493595049787359","0","0","0","0","0","0"," "," "," "," ","0","130.93493595049787359","0","0","102081.63733740632597","102081.63733740632597","0.78905441353285254991","0","0.78905441353285254991","0.78905441353285254991","0.40151661788299097822"
"01/07/2023 14:53:34.169","34.11860690315221234","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","3422.6682010706908841","0","0","0","0","0","0"," "," "," "," ","0","3422.6682010706908841","0","0","84989.673205339640845","84989.673205339640845","0","0","0","1.2111512852429173748","0.053464524924429213115"
"01/07/2023 14:53:35.153","34.11860690315221234","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","1629.980089650937316","0","0","0","0","0","0"," "," "," "," ","0","1629.980089650937316","0","0","108220.92246101384808","108220.92246101384808","1.5562496157518146411","1.5562496157518146411","0","3.1440520413042016834","1.5562496157518146411"
"01/07/2023 14:53:36.163","34.117922311210520547","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","130.69788312995288493","0","0","0","0","0","0"," "," "," "," ","0","130.69788312995288493","0","0","12166.784756824707074","12166.784756824707074","0","2.5329501749926541798","0.98585414602427867692","0","0.21230613154009647658"
"01/07/2023 14:53:37.151","34.117398791508144029","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","133.66727198363346929","0","0","0","0","0","0"," "," "," "," ","0","133.66727198363346929","0","0","62216.039323291210167","62216.039323291210167","0.31953443463265118751","0.31953443463265118751","0.31953443463265118751","0.31953443463265118751","0.31953443463265118751"
"01/07/2023 14:53:38.153","34.116230959565427838","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","356.15221526677891006","0","0","0","0","0","0"," "," "," "," ","0","356.15221526677891006","0","0","53121.549463656709122","53121.549463656709122","3.3547450999483974243","0.23715623220480486211","0.23715623220480486211","0.23715623220480486211","1.0165534491407002271"
"01/07/2023 14:53:39.155","34.114418768816257455","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.75719783582815126","0","0","0","0","0","0"," "," "," "," ","0","131.75719783582815126","0","0","8176.9315505386675795","8176.9315505386675795","0","1.7434786866071361189","0.18385136417232716965","0.18385136417232716965","0.18385136417232716965"
"01/07/2023 14:53:40.161","34.114418768816257455","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.24985458112703895","0","0","0","0","0","0"," "," "," "," ","0","131.24985458112703895","0","0","52945.395884362515062","52945.395884362515062","0","0.56566206166360766261","0","0","0"
"01/07/2023 14:53:41.146","34.113693920456270803","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","133.88549605235573381","0","0","0","0","0","0"," "," "," "," ","0","133.88549605235573381","0","0","45699.582652537421382","45699.582652537421382","0.16031147852905158757","0.16031147852905158757","0.16031147852905158757","0.16031147852905158757","0.16031147852905158757"
"01/07/2023 14:53:42.153","34.11172065746777804","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.18734686113401722","0","0","0","0","0","0"," "," "," "," ","0","131.18734686113401722","0","0","40707.831268424619338","40707.831268424619338","2.16727257114693872","2.16727257114693872","0.61437213576832627737","2.16727257114693872","1.7790424930208881271"
"01/07/2023 14:53:43.155","34.110552825525061849","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","195.53415941860114913","0","0","0","0","0","0"," "," "," "," ","0","195.53415941860114913","0","0","8172.5297650876564148","8172.5297650876564148","1.7973418367316362776","0.23856948493372609477","0.23856948493372609477","0.23856948493372609477","0.62826756095473168529"
"01/07/2023 14:53:44.168","34.109989026121326106","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","193.42827437800721668","0","0","0","0","0","0"," "," "," "," ","0","193.42827437800721668","0","0","8084.5123658399752458","8084.5123658399752458","0","0","0","0","0"
"01/07/2023 14:53:45.159","34.109989026121326106","0","2.374267578125","0","129.22459689245130221","0","0","0","0","0","0"," "," "," "," ","0","287.72664151834862878","0","0","0","0","0","0"," "," "," "," ","129.22459689245130221","287.72664151834862878","0","0","16540.748402233766683","16540.748402233766683","2.198882094101883844","0.62144470852288913321","0","0.62144470852288913321","0.62144470852288913321"
"01/07/2023 14:53:46.145","34.109989026121326106","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","133.83748155171986127","0","0","0","0","0","0"," "," "," "," ","0","133.83748155171986127","0","0","8306.0352187249172857","8306.0352187249172857","0.19239104811297202957","0","0.19239104811297202957","1.776638809254038609","0.19239104811297202957"
"01/07/2023 14:53:47.152","34.107371450892500775","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.10881405820219925","0","0","0","0","0","0"," "," "," "," ","0","131.10881405820219925","0","0","8136.6924603393363213","8136.6924603393363213","0.67166811305272577926","0.67166811305272577926","0.67166811305272577926","0","0.28366185020274325979"
"01/07/2023 14:53:48.154","34.106566043129788568","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.74027404971099031","0","0","0","0","0","0"," "," "," "," ","0","131.74027404971099031","0","0","8175.8812501153970516","8175.8812501153970516","0.19763861624824130558","0.19763861624824130558","0.19763861624824130558","0.19763861624824130558","0.19763861624824130558"
"01/07/2023 14:53:49.166","34.106082803128771275","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","130.44291595651861826","0","0","0","0","0","0"," "," "," "," ","0","130.44291595651861826","0","0","12143.049630861371043","12143.049630861371043","0","0","0","0","0"
"01/07/2023 14:53:50.169","34.105760635367069256","0","2.374267578125","0","284.13758560018629851","0","0","0","0","0","0"," "," "," "," ","0","195.40690097416322146","0","0","0","0","0","0"," "," "," "," ","284.13758560018629851","195.40690097416322146","0","0","8167.2108815323726958","8167.2108815323726958","3.4180200689129303093","0.30247232920044275772","0.30247232920044275772","0.30247232920044275772","1.081359264128556319"
"01/07/2023 14:53:51.156","34.064523697380103329","0","2.374267578125","0","223.79454486113547773","0","0","0","0","0","0"," "," "," "," ","0","133.66913991705828835","0","0","0","0","0","0"," "," "," "," ","223.79454486113547773","133.66913991705828835","0","0","8295.5878348525875481","8295.5878348525875481","0.31881776168544151417","1.9010587495951969395","0.31881776168544151417","3.4832997375049523647","1.5055035657889237477"
"01/07/2023 14:53:52.159","34.064282089021126865","0","2.374267578125","0","220.33898305084747449","0","0","0","0","0","0"," "," "," "," ","0","131.60518444666004712","0","0","0","0","0","0"," "," "," "," ","220.33898305084747449","131.60518444666004712","0","0","8167.4975074775684334","8167.4975074775684334","1.8587296105435302529","0","0.30093166785375435879","0","0"
"01/07/2023 14:53:53.146","34.064282089021126865","0","2.374267578125","0","223.9376363068367084","0","0","0","0","0","0"," "," "," "," ","0","357.69224260775274615","0","0","0","0","0","0"," "," "," "," ","223.9376363068367084","357.69224260775274615","0","0","12451.337895648912308","12451.337895648912308","0.25193005865464801474","3.4185354536179990426","0.25193005865464801474","1.8352327561363290798","1.4394020151972775068"
"01/07/2023 14:53:54.149","34.028642748954858632","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","351.9235362872046835","0","0","0","0","0","0"," "," "," "," ","0","351.9235362872046835","0","0","8167.0187231296904429","8167.0187231296904429","0.30402288222066697898","0","0.30402288222066697898","0","0"
"01/07/2023 14:53:55.153","34.028320581193156613","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","415.55722686405067634","0","0","0","0","0","0"," "," "," "," ","0","415.55722686405067634","0","0","8163.6566006482089506","8163.6566006482089506","1.8955254493097761781","0.33831156755278479764","1.8955254493097761781","1.8955254493097761781","1.506226961954948429"
"01/07/2023 14:53:56.156","34.027515173430437301","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","4371.9593197410758876","0","0","0","0","0","0"," "," "," "," ","0","4371.9593197410758876","0","0","12251.456355981377783","12251.456355981377783","3.4185111446314642158","0.30297924607118886797","0.30297924607118886797","0.30297924607118886797","1.0818622207112604805"
"01/07/2023 14:53:57.159","34.027515173430437301","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.5932059225316948","0","0","0","0","0","0"," "," "," "," ","0","131.5932059225316948","0","0","12250.131169515676447","12250.131169515676447","0","0","0","0","0"
"01/07/2023 14:53:58.146","34.027515173430437301","0","2.374267578125","0","161.04165387955421807","0","0","0","0","0","0"," "," "," "," ","0","4514.2305115797053077","0","0","0","0","0","0"," "," "," "," ","161.04165387955421807","4514.2305115797053077","0","0","8297.190116863572257","8297.190116863572257","3.4640614362056121323","1.8815050663073429327","0.29894869640907373309","1.8815050663073429327","1.8815050663073429327"
"01/07/2023 14:53:59.158","34.027515173430437301","0","2.374267578125","0","63.22801752008847842","0","0","0","0","0","0"," "," "," "," ","0","130.40778613518250495","0","0","0","0","0","0"," "," "," "," ","63.22801752008847842","130.40778613518250495","0","0","284778.99091047851834","284778.99091047851834","1.209628820865793486","1.209628820865793486","0","1.209628820865793486","0.82372399392873774104"
"01/07/2023 14:54:00.151","34.027515173430437301","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.96660070381639684","0","0","0","0","0","0"," "," "," "," ","0","132.96660070381639684","0","0","387843.42779838031856","387843.42779838031856","2.4109703467359633322","0","0.83695373942525019828","0","0"
"01/07/2023 14:54:01.154","34.024897598201619076","0","2.374267578125","0","63.834521769217651865","0","0","0","0","0","0"," "," "," "," ","0","4363.6880115676131027","0","0","0","0","0","0"," "," "," "," ","63.834521769217651865","4363.6880115676131027","0","0","224697.51662764613866","224697.51662764613866","0.25876865061285059255","0.25876865061285059255","0.25876865061285059255","3.3756821302811990115","1.0379970205299349217"
"01/07/2023 14:54:02.157","34.003473709803884617","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","259.20455306754627145","0","0","0","0","0","0"," "," "," "," ","0","259.20455306754627145","0","0","8166.9373028051504662","8166.9373028051504662","0.30054401008160480657","0.30054401008160480657","0.30054401008160480657","0.30054401008160480657","0.30054401008160480657"
"01/07/2023 14:54:03.159","34.002104525920493927","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.65816274624563675","0","0","0","0","0","0"," "," "," "," ","0","131.65816274624563675","0","0","147074.13671144240652","147074.13671144240652","0","0","0","0","0"
"01/07/2023 14:54:04.146","34.00129911815778172","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","721.45568681365443808","0","0","0","0","0","0"," "," "," "," ","0","721.45568681365443808","0","0","8300.7935201930577023","8300.7935201930577023","1.8411907496961976705","3.4243973505075575581","1.8411907496961976705","6.5908105521302555729","3.4243973505075575581"
"01/07/2023 14:54:05.149","34.000976950396079701","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","4214.6505159557618754","0","0","0","0","0","0"," "," "," "," ","0","4214.6505159557618754","0","0","8166.1345853144757712","8166.1345853144757712","1.8717413941704119651","0","0.31414998772867352983","0","0"
"01/07/2023 14:54:06.152","34.000010447110980749","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.67145338950251698","0","0","0","0","0","0"," "," "," "," ","0","131.67145338950251698","0","0","302349.57733463461045","302349.57733463461045","0.24387380171694283959","0.24387380171694283959","0.24387380171694283959","0.24387380171694283959","0.24387380171694283959"
"01/07/2023 14:54:07.153","33.999809095170299145","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.91774928332182526","0","0","0","0","0","0"," "," "," "," ","0","131.91774928332182526","0","0","12280.343206011049915","12280.343206011049915","0.068333273707443797917","0.068333273707443797917","0.068333273707443797917","0.068333273707443797917","0.068333273707443797917"
"01/07/2023 14:54:08.161","33.997715039643864543","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","354.13648777351215813","0","0","0","0","0","0"," "," "," "," ","0","354.13648777351215813","0","0","239725.6027487340034","239725.6027487340034","0","0","0","0","0"
"01/07/2023 14:54:09.158","33.997191519941480919","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.29020502275841409","0","0","0","0","0","0"," "," "," "," ","0","132.29020502275841409","0","0","12315.01544939132873","12315.01544939132873","0","0","0","4.475062090583248775","0.95160627719986790041"
"01/07/2023 14:54:10.142","33.996627743820809542","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.14405119912586883","0","0","0","0","0","0"," "," "," "," ","0","134.14405119912586883","0","0","8325.0611168427203665","8325.0611168427203665","1.5561995967741881763","3.144002829084291406","0","0","1.1592437077263317846"
"01/07/2023 14:54:11.148","33.9955807044160494","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.30180266433239922","0","0","0","0","0","0"," "," "," "," ","0","131.30180266433239922","0","0","73338.025051787117263","73338.025051787117263","0.52865043440133430153","0","0.52865043440133430153","0","0"
"01/07/2023 14:54:12.155","33.9955807044160494","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.0524124267074626","0","0","0","0","0","0"," "," "," "," ","0","131.0524124267074626","0","0","8133.1921409059659709","8133.1921409059659709","0.71779051811214911183","2.2690750412666549352","0.71779051811214911183","2.2690750412666549352","1.4934327796893964724"
"01/07/2023 14:54:13.156","34.298736586770679935","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.82621350273933558","0","0","0","0","0","0"," "," "," "," ","0","131.82621350273933558","0","0","12271.822056982278809","12271.822056982278809","0.1311577505262340182","4.8125097309703157578","0.1311577505262340182","1.6916084106742612647","1.6916084106742612647"
"01/07/2023 14:54:14.158","34.298172787366944192","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.72445877712999618","0","0","0","0","0","0"," "," "," "," ","0","131.72445877712999618","0","0","8174.8997447140063741","8174.8997447140063741","0","0","0","1.7684816707845274486","0"
"01/07/2023 14:54:15.161","34.297931179007960623","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.69473161212309265","0","0","0","0","0","0"," "," "," "," ","0","131.69473161212309265","0","0","138941.93260023265611","138941.93260023265611","0.22755102437870267096","0.22755102437870267096","1.7864955396227788498","0.22755102437870267096","0.61729214181216462975"
"01/07/2023 14:54:16.146","34.297488195425245294","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.00062939689564701","0","0","0","0","0","0"," "," "," "," ","0","134.00062939689564701","0","0","12474.240409311012627","12474.240409311012627","0.06814908091121729683","0.06814908091121729683","1.6543689367697789194","0.06814908091121729683","0.4646989689723213246"
"01/07/2023 14:54:17.153","34.297488195425245294","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.03197507771832875","0","0","0","0","0","0"," "," "," "," ","0","131.03197507771832875","0","0","16263.847573282857411","16263.847573282857411","0.73931344559452494281","0.73931344559452494281","2.2902616730071101436","2.2902616730071101436","1.5147875593008119921"
"01/07/2023 14:54:18.156","34.293823580791666927","0","2.374267578125","0","84.786423000461837773","0","0","0","0","0","0"," "," "," "," ","0","269.32157894264349807","0","0","0","0","0","0"," "," "," "," ","84.786423000461837773","269.32157894264349807","0","0","12257.124303878530554","12257.124303878530554","0.25126705828019124667","1.8098410104945616972","0.25126705828019124667","0.25126705828019124667","0.64091553377043641859"
"01/07/2023 14:54:19.158","34.015111865944952285","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.62946306148191411","0","0","0","0","0","0"," "," "," "," ","0","131.62946306148191411","0","0","400281.20839835860534","400281.20839835860534","0","0","0","0","0"
"01/07/2023 14:54:20.146","34.014870257585975821","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","133.70973298470210011","0","0","0","0","0","0"," "," "," "," ","0","133.70973298470210011","0","0","64828.961447128291184","64828.961447128291184","1.873613822353714653","0.29093017432716417048","0.29093017432716417048","1.873613822353714653","1.0822719983404338606"
"01/07/2023 14:54:21.147","34.803687626217417517","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.79072950062595737","0","0","0","0","0","0"," "," "," "," ","0","131.79072950062595737","0","0","65432.100367825922149","65432.100367825922149","17.331516764644316453","22.010864872305958784","18.891299467198198414","20.451082169752076823","19.671190818475135842"
"01/07/2023 14:54:22.165","34.803687626217417517","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.75782373323679053","0","0","0","0","0","0"," "," "," "," ","0","129.75782373323679053","0","0","233029.32320383470505","233029.32320383470505","20.123021361217752201","76.958563854197421961","9.3703511598432260854","4.7620639306827143855","27.803500076485278214"
"01/07/2023 14:54:23.168","34.803687626217417517","0","2.374267578125","0","63.772574245724889863","0","0","0","0","0","0"," "," "," "," ","0","195.30350862753246588","0","0","0","0","0","0"," "," "," "," ","63.772574245724889863","195.30350862753246588","0","0","50507.878802614111919","50507.878802614111919","5.0279084676792979991","96.886160933366539894","0.35714986772910073398","3.4709889343625621727","26.435547068641863433"
"01/07/2023 14:54:24.161","34.803687626217417517","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.92043413022153686","0","0","0","0","0","0"," "," "," "," ","0","132.92043413022153686","0","0","8249.1226999604150478","8249.1226999604150478","2.4530969316653106205","98.426662853736530678","0","0.87975978540184573973","25.266485552485519861"
"01/07/2023 14:54:25.154","34.803687626217417517","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.93092858598049588","0","0","0","0","0","0"," "," "," "," ","0","132.93092858598049588","0","0","8249.7739922450928134","8249.7739922450928134","5.5859386998453608442","96.852864623328187577","2.4388033231735439799","2.4388033231735439799","26.829102492380151546"
"01/07/2023 14:54:26.167","34.803687626217417517","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","4300.0906513600821199","0","0","0","0","0","0"," "," "," "," ","0","4300.0906513600821199","0","0","12130.283269952407863","12130.283269952407863","4.3692139055603202991","100","0","0","25.963262378498306759"
"01/07/2023 14:54:27.160","34.803687626217417517","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","197.40135219926256127","0","0","0","0","0","0"," "," "," "," ","0","197.40135219926256127","0","0","8250.5708021242808172","8250.5708021242808172","2.4389310509363992807","100","0","0","25.255632659991590572"
"01/07/2023 14:54:28.152","34.803687626217417517","0","2.374267578125","0","0","0","0","0","0","0","0"," "," "," "," ","0","4455.8068639587727375","0","0","0","0","0","0"," "," "," "," ","0","4455.8068639587727375","0","0","8258.3642148303770227","8258.3642148303770227","3.908495784475163326","100","0.75795466265468069977","0.75795466265468069977","26.356106318311923076"
